customer_id,rental_date,city
23,"2005-08-20 04:12:41",Liepaja
23,"2005-08-21 13:42:45",Liepaja
23,"2006-02-14 15:16:03",Liepaja
24,"2005-05-31 01:02:28",Crdoba
24,"2005-05-31 10:22:54",Crdoba
24,"2005-06-16 14:39:31",Crdoba
24,"2005-06-17 16:27:51",Crdoba
24,"2005-06-17 20:16:12",Crdoba
24,"2005-06-18 19:28:02",Crdoba
24,"2005-06-20 07:33:09",Crdoba
24,"2005-07-06 07:32:42",Crdoba
24,"2005-07-07 20:29:08",Crdoba
24,"2005-07-09 16:00:34",Crdoba
24,"2005-07-10 07:09:21",Crdoba
24,"2005-07-12 19:46:29",Crdoba
24,"2005-07-27 11:22:17",Crdoba
24,"2005-07-30 03:15:37",Crdoba
24,"2005-07-31 08:31:18",Crdoba
24,"2005-07-31 15:08:47",Crdoba
24,"2005-08-01 10:38:27",Crdoba
24,"2005-08-02 12:09:45",Crdoba
24,"2005-08-17 00:57:36",Crdoba
24,"2005-08-18 00:53:37",Crdoba
24,"2005-08-18 22:22:45",Crdoba
24,"2005-08-19 07:34:53",Crdoba
24,"2005-08-19 09:40:53",Crdoba
24,"2005-08-19 16:45:59",Crdoba
24,"2005-08-22 21:28:59",Crdoba
25,"2005-05-25 14:31:25",Shikarpur
25,"2005-05-31 04:50:07",Shikarpur
25,"2005-06-15 12:17:34",Shikarpur
25,"2005-06-15 14:09:55",Shikarpur
25,"2005-06-16 17:13:23",Shikarpur
25,"2005-06-19 08:23:11",Shikarpur
25,"2005-06-20 02:41:28",Shikarpur
25,"2005-06-21 20:53:31",Shikarpur
25,"2005-07-07 15:26:31",Shikarpur
25,"2005-07-07 17:50:27",Shikarpur
25,"2005-07-07 21:31:53",Shikarpur
25,"2005-07-10 19:19:43",Shikarpur
25,"2005-07-12 11:06:17",Shikarpur
25,"2005-07-12 22:02:18",Shikarpur
25,"2005-07-29 15:40:57",Shikarpur
25,"2005-07-30 00:15:57",Shikarpur
25,"2005-07-30 10:12:01",Shikarpur
25,"2005-07-30 17:56:38",Shikarpur
25,"2005-07-31 14:59:37",Shikarpur
25,"2005-07-31 20:49:13",Shikarpur
25,"2005-08-01 04:49:06",Shikarpur
25,"2005-08-02 00:12:32",Shikarpur
25,"2005-08-02 02:05:59",Shikarpur
25,"2005-08-17 04:48:05",Shikarpur
25,"2005-08-19 04:48:48",Shikarpur
25,"2005-08-21 03:38:27",Shikarpur
25,"2005-08-21 05:13:16",Shikarpur
25,"2005-08-23 02:57:30",Shikarpur
25,"2005-08-23 20:00:30",Shikarpur
26,"2005-05-29 16:59:44","Citt del Vaticano"
26,"2005-05-31 14:33:56","Citt del Vaticano"
26,"2005-06-15 18:53:14","Citt del Vaticano"
26,"2005-06-16 14:01:02","Citt del Vaticano"
26,"2005-06-17 18:14:08","Citt del Vaticano"
26,"2005-06-18 17:07:34","Citt del Vaticano"
26,"2005-06-18 17:25:05","Citt del Vaticano"
26,"2005-06-19 01:27:46","Citt del Vaticano"
26,"2005-06-19 16:21:19","Citt del Vaticano"
26,"2005-07-07 04:32:28","Citt del Vaticano"
26,"2005-07-07 14:42:04","Citt del Vaticano"
26,"2005-07-07 20:41:03","Citt del Vaticano"
26,"2005-07-07 21:28:46","Citt del Vaticano"
26,"2005-07-07 22:39:02","Citt del Vaticano"
26,"2005-07-08 03:43:22","Citt del Vaticano"
26,"2005-07-08 09:09:46","Citt del Vaticano"
26,"2005-07-09 21:32:29","Citt del Vaticano"
26,"2005-07-11 09:19:31","Citt del Vaticano"
26,"2005-07-11 14:53:25","Citt del Vaticano"
26,"2005-07-27 13:55:18","Citt del Vaticano"
26,"2005-07-29 00:33:36","Citt del Vaticano"
26,"2005-07-30 23:31:40","Citt del Vaticano"
26,"2005-08-01 06:42:20","Citt del Vaticano"
26,"2005-08-02 04:48:11","Citt del Vaticano"
26,"2005-08-02 16:04:08","Citt del Vaticano"
26,"2005-08-02 17:00:12","Citt del Vaticano"
26,"2005-08-17 08:54:30","Citt del Vaticano"
26,"2005-08-19 11:25:10","Citt del Vaticano"
26,"2005-08-21 03:24:29","Citt del Vaticano"
26,"2005-08-21 03:37:42","Citt del Vaticano"
26,"2005-08-21 17:51:06","Citt del Vaticano"
26,"2005-08-21 20:12:30","Citt del Vaticano"
26,"2005-08-22 22:34:44","Citt del Vaticano"
26,"2005-08-23 11:16:29","Citt del Vaticano"
27,"2005-05-29 16:03:03",Davao
27,"2005-06-15 10:11:42",Davao
27,"2005-06-15 21:17:17",Davao
27,"2005-06-16 13:05:09",Davao
27,"2005-06-17 08:59:57",Davao
27,"2005-06-18 23:48:47",Davao
27,"2005-06-19 20:03:29",Davao
27,"2005-06-20 12:28:59",Davao
27,"2005-06-21 17:22:36",Davao
27,"2005-07-07 02:52:53",Davao
27,"2005-07-08 02:34:51",Davao
27,"2005-07-10 03:01:19",Davao
27,"2005-07-10 11:45:48",Davao
27,"2005-07-11 07:36:50",Davao
27,"2005-07-12 05:26:26",Davao
27,"2005-07-12 11:13:21",Davao
27,"2005-07-28 12:13:42",Davao
27,"2005-07-30 14:06:53",Davao
27,"2005-07-31 05:12:59",Davao
27,"2005-07-31 06:34:55",Davao
27,"2005-07-31 14:39:52",Davao
27,"2005-08-01 21:51:15",Davao
27,"2005-08-02 00:00:33",Davao
27,"2005-08-02 13:12:17",Davao
27,"2005-08-17 05:25:57",Davao
27,"2005-08-17 08:48:31",Davao
27,"2005-08-17 19:52:43",Davao
27,"2005-08-18 11:28:14",Davao
27,"2005-08-18 13:57:50",Davao
27,"2005-08-20 13:13:56",Davao
27,"2005-08-22 10:00:04",Davao
28,"2005-05-27 10:37:27","Munger (Monghyr)"
28,"2005-05-30 04:19:55","Munger (Monghyr)"
28,"2005-06-15 04:58:07","Munger (Monghyr)"
28,"2005-06-16 01:24:08","Munger (Monghyr)"
28,"2005-06-18 08:18:52","Munger (Monghyr)"
28,"2005-06-19 06:30:10","Munger (Monghyr)"
28,"2005-06-21 02:25:00","Munger (Monghyr)"
28,"2005-07-06 16:38:14","Munger (Monghyr)"
28,"2005-07-08 11:45:35","Munger (Monghyr)"
28,"2005-07-08 22:58:21","Munger (Monghyr)"
28,"2005-07-10 07:21:27","Munger (Monghyr)"
28,"2005-07-10 15:49:12","Munger (Monghyr)"
28,"2005-07-11 02:49:01","Munger (Monghyr)"
28,"2005-07-12 01:37:48","Munger (Monghyr)"
28,"2005-07-27 23:07:40","Munger (Monghyr)"
28,"2005-07-29 08:18:20","Munger (Monghyr)"
28,"2005-07-30 01:07:12","Munger (Monghyr)"
28,"2005-07-31 01:44:51","Munger (Monghyr)"
28,"2005-07-31 03:22:30","Munger (Monghyr)"
28,"2005-07-31 07:40:33","Munger (Monghyr)"
28,"2005-07-31 21:14:02","Munger (Monghyr)"
28,"2005-08-01 03:48:12","Munger (Monghyr)"
28,"2005-08-02 20:32:55","Munger (Monghyr)"
28,"2005-08-17 13:44:49","Munger (Monghyr)"
28,"2005-08-18 01:54:44","Munger (Monghyr)"
28,"2005-08-18 07:44:05","Munger (Monghyr)"
28,"2005-08-18 20:59:17","Munger (Monghyr)"
28,"2005-08-20 12:11:03","Munger (Monghyr)"
28,"2005-08-21 15:34:23","Munger (Monghyr)"
28,"2005-08-23 00:48:29","Munger (Monghyr)"
28,"2005-08-23 02:08:40","Munger (Monghyr)"
28,"2006-02-14 15:16:03","Munger (Monghyr)"
29,"2005-05-26 06:52:33",Shimonoseki
29,"2005-06-19 10:38:42",Shimonoseki
29,"2005-06-19 11:42:20",Shimonoseki
29,"2005-06-19 13:33:06",Shimonoseki
29,"2005-06-19 15:42:07",Shimonoseki
29,"2005-06-19 19:18:09",Shimonoseki
29,"2005-06-20 04:16:07",Shimonoseki
29,"2005-06-21 08:49:16",Shimonoseki
29,"2005-07-07 14:24:30",Shimonoseki
29,"2005-07-07 17:36:56",Shimonoseki
29,"2005-07-08 03:40:46",Shimonoseki
29,"2005-07-09 21:55:19",Shimonoseki
29,"2005-07-10 17:59:29",Shimonoseki
29,"2005-07-27 10:12:36",Shimonoseki
29,"2005-07-27 18:18:41",Shimonoseki
29,"2005-07-27 18:27:13",Shimonoseki
29,"2005-07-29 15:50:14",Shimonoseki
29,"2005-07-30 19:50:13",Shimonoseki
29,"2005-07-31 15:48:54",Shimonoseki
29,"2005-08-01 12:36:09",Shimonoseki
29,"2005-08-02 01:30:21",Shimonoseki
29,"2005-08-02 07:29:10",Shimonoseki
29,"2005-08-17 17:34:38",Shimonoseki
29,"2005-08-18 12:48:22",Shimonoseki
29,"2005-08-18 13:20:13",Shimonoseki
29,"2005-08-18 15:20:46",Shimonoseki
29,"2005-08-18 17:16:07",Shimonoseki
29,"2005-08-19 13:50:36",Shimonoseki
29,"2005-08-19 23:36:25",Shimonoseki
29,"2005-08-20 12:03:35",Shimonoseki
29,"2005-08-20 14:00:25",Shimonoseki
29,"2005-08-21 03:01:45",Shimonoseki
29,"2005-08-21 21:01:19",Shimonoseki
29,"2005-08-22 07:35:56",Shimonoseki
29,"2005-08-22 07:53:00",Shimonoseki
29,"2006-02-14 15:16:03",Shimonoseki
30,"2005-06-17 02:39:20",Lungtan
30,"2005-06-17 04:25:12",Lungtan
30,"2005-06-17 22:59:42",Lungtan
30,"2005-06-19 15:10:09",Lungtan
30,"2005-07-06 22:23:02",Lungtan
30,"2005-07-08 00:21:29",Lungtan
30,"2005-07-08 09:13:28",Lungtan
30,"2005-07-09 02:34:45",Lungtan
30,"2005-07-09 06:44:30",Lungtan
30,"2005-07-09 15:14:08",Lungtan
30,"2005-07-11 00:08:54",Lungtan
30,"2005-07-11 15:02:02",Lungtan
30,"2005-07-11 21:06:17",Lungtan
30,"2005-07-27 16:03:08",Lungtan
30,"2005-07-28 06:45:23",Lungtan
30,"2005-07-28 16:12:53",Lungtan
30,"2005-07-28 16:32:55",Lungtan
30,"2005-07-28 18:09:48",Lungtan
30,"2005-07-29 14:37:30",Lungtan
30,"2005-07-30 16:55:53",Lungtan
30,"2005-07-31 02:04:58",Lungtan
30,"2005-07-31 05:33:48",Lungtan
30,"2005-07-31 17:40:35",Lungtan
30,"2005-08-01 01:57:48",Lungtan
30,"2005-08-18 03:27:11",Lungtan
30,"2005-08-18 14:29:37",Lungtan
30,"2005-08-18 22:58:34",Lungtan
30,"2005-08-19 23:35:44",Lungtan
30,"2005-08-20 08:50:39",Lungtan
30,"2005-08-21 08:37:15",Lungtan
30,"2005-08-21 17:18:33",Lungtan
30,"2005-08-22 10:39:51",Lungtan
30,"2005-08-23 04:17:56",Lungtan
30,"2005-08-23 15:17:14",Lungtan
31,"2005-06-16 10:05:40",Kamarhati
31,"2005-06-16 23:20:16",Kamarhati
31,"2005-06-18 03:57:36",Kamarhati
31,"2005-06-18 11:35:30",Kamarhati
31,"2005-06-18 15:49:48",Kamarhati
31,"2005-06-18 18:34:21",Kamarhati
31,"2005-06-19 01:20:00",Kamarhati
31,"2005-06-19 10:06:20",Kamarhati
31,"2005-06-20 18:05:15",Kamarhati
31,"2005-06-20 22:19:25",Kamarhati
31,"2005-06-21 00:38:47",Kamarhati
31,"2005-07-06 10:12:45",Kamarhati
31,"2005-07-06 22:45:10",Kamarhati
31,"2005-07-07 07:15:35",Kamarhati
31,"2005-07-08 13:24:58",Kamarhati
31,"2005-07-11 12:34:56",Kamarhati
31,"2005-07-12 06:26:10",Kamarhati
31,"2005-07-27 01:23:24",Kamarhati
31,"2005-07-27 06:47:13",Kamarhati
31,"2005-07-27 08:09:25",Kamarhati
31,"2005-07-27 18:49:42",Kamarhati
31,"2005-07-30 04:53:56",Kamarhati
31,"2005-08-17 22:17:09",Kamarhati
31,"2005-08-18 08:26:05",Kamarhati
31,"2005-08-23 09:37:34",Kamarhati
31,"2005-08-23 14:58:06",Kamarhati
32,"2005-05-27 23:00:25",Jhansi
32,"2005-05-29 17:52:30",Jhansi
32,"2005-05-31 09:12:13",Jhansi
32,"2005-06-17 03:53:18",Jhansi
32,"2005-06-17 23:39:11",Jhansi
32,"2005-06-19 08:22:09",Jhansi
32,"2005-06-20 02:02:05",Jhansi
32,"2005-07-06 00:11:13",Jhansi
32,"2005-07-07 22:48:34",Jhansi
32,"2005-07-08 15:33:32",Jhansi
32,"2005-07-08 20:37:11",Jhansi
32,"2005-07-09 15:57:15",Jhansi
32,"2005-07-10 13:13:18",Jhansi
32,"2005-07-10 23:22:01",Jhansi
32,"2005-07-11 07:58:07",Jhansi
32,"2005-07-12 00:49:05",Jhansi
32,"2005-07-27 04:34:07",Jhansi
32,"2005-07-27 23:23:36",Jhansi
32,"2005-07-28 07:26:14",Jhansi
32,"2005-07-29 05:52:26",Jhansi
32,"2005-07-29 07:46:29",Jhansi
32,"2005-07-30 01:42:03",Jhansi
32,"2005-08-02 09:22:25",Jhansi
32,"2005-08-17 12:54:47",Jhansi
32,"2005-08-18 09:50:40",Jhansi
32,"2005-08-20 10:31:23",Jhansi
32,"2005-08-20 17:16:10",Jhansi
32,"2005-08-20 23:18:54",Jhansi
32,"2005-08-21 16:32:32",Jhansi
33,"2005-05-26 02:28:36",Alessandria
33,"2005-06-15 09:46:33",Alessandria
33,"2005-06-20 22:21:10",Alessandria
33,"2005-07-07 06:01:48",Alessandria
33,"2005-07-09 20:49:12",Alessandria
33,"2005-07-10 11:14:48",Alessandria
33,"2005-07-11 16:36:17",Alessandria
33,"2005-07-28 14:53:06",Alessandria
33,"2005-07-30 06:31:45",Alessandria
33,"2005-07-30 08:17:24",Alessandria
33,"2005-07-30 14:26:11",Alessandria
33,"2005-08-01 04:59:30",Alessandria
33,"2005-08-02 00:27:12",Alessandria
33,"2005-08-19 16:25:00",Alessandria
33,"2005-08-20 14:50:57",Alessandria
33,"2005-08-20 18:11:44",Alessandria
33,"2005-08-20 20:12:19",Alessandria
33,"2005-08-21 18:29:13",Alessandria
33,"2005-08-22 11:43:04",Alessandria
33,"2005-08-22 12:28:01",Alessandria
33,"2006-02-14 15:16:03",Alessandria
34,"2005-06-17 04:29:58",Kurashiki
34,"2005-06-18 05:29:52",Kurashiki
34,"2005-06-20 20:35:28",Kurashiki
34,"2005-07-06 00:24:25",Kurashiki
34,"2005-07-06 20:09:11",Kurashiki
34,"2005-07-09 10:22:31",Kurashiki
34,"2005-07-10 06:49:00",Kurashiki
34,"2005-07-10 21:32:06",Kurashiki
34,"2005-07-27 02:15:01",Kurashiki
34,"2005-07-27 06:09:30",Kurashiki
34,"2005-07-27 21:20:52",Kurashiki
34,"2005-07-30 11:17:33",Kurashiki
34,"2005-08-01 11:52:32",Kurashiki
34,"2005-08-01 14:58:14",Kurashiki
34,"2005-08-02 08:05:19",Kurashiki
34,"2005-08-16 23:18:47",Kurashiki
34,"2005-08-17 07:15:47",Kurashiki
34,"2005-08-18 04:57:59",Kurashiki
34,"2005-08-18 16:42:45",Kurashiki
34,"2005-08-18 18:36:16",Kurashiki
34,"2005-08-19 21:21:47",Kurashiki
34,"2005-08-20 17:55:13",Kurashiki
34,"2005-08-21 20:32:08",Kurashiki
34,"2005-08-21 20:54:32",Kurashiki
35,"2005-05-25 06:05:20",Toulouse
35,"2005-05-27 15:34:01",Toulouse
35,"2005-06-16 04:09:08",Toulouse
35,"2005-06-17 10:47:24",Toulouse
35,"2005-06-18 03:50:18",Toulouse
35,"2005-06-18 03:52:14",Toulouse
35,"2005-06-19 16:15:56",Toulouse
35,"2005-06-20 17:53:30",Toulouse
35,"2005-07-06 05:03:59",Toulouse
35,"2005-07-07 06:14:51",Toulouse
35,"2005-07-09 00:48:49",Toulouse
35,"2005-07-09 01:46:45",Toulouse
35,"2005-07-09 16:34:07",Toulouse
35,"2005-07-10 21:26:31",Toulouse
35,"2005-07-10 23:47:08",Toulouse
35,"2005-07-11 09:13:08",Toulouse
35,"2005-07-11 22:44:34",Toulouse
35,"2005-07-12 05:39:50",Toulouse
35,"2005-07-12 05:56:38",Toulouse
35,"2005-07-27 06:54:12",Toulouse
35,"2005-07-29 22:20:21",Toulouse
35,"2005-07-30 04:03:58",Toulouse
35,"2005-07-30 06:07:42",Toulouse
35,"2005-07-31 02:59:20",Toulouse
35,"2005-08-02 15:32:32",Toulouse
35,"2005-08-02 20:59:52",Toulouse
35,"2005-08-17 04:50:56",Toulouse
35,"2005-08-17 21:02:19",Toulouse
35,"2005-08-20 10:31:01",Toulouse
35,"2005-08-21 00:53:09",Toulouse
35,"2005-08-21 01:31:51",Toulouse
35,"2005-08-21 22:25:09",Toulouse
36,"2005-05-27 04:53:11",Arak
36,"2005-05-29 04:35:29",Arak
36,"2005-06-19 16:05:41",Arak
36,"2005-07-07 08:15:03",Arak
36,"2005-07-08 04:58:48",Arak
36,"2005-07-08 14:54:42",Arak
36,"2005-07-09 20:07:09",Arak
36,"2005-07-11 02:37:51",Arak
36,"2005-07-27 09:06:13",Arak
36,"2005-07-28 01:35:17",Arak
36,"2005-07-28 11:59:45",Arak
36,"2005-07-28 18:35:12",Arak
36,"2005-07-29 05:52:50",Arak
36,"2005-07-30 03:20:38",Arak
36,"2005-07-30 18:52:19",Arak
36,"2005-07-31 11:11:10",Arak
36,"2005-08-01 11:53:17",Arak
36,"2005-08-01 20:25:35",Arak
36,"2005-08-02 03:48:17",Arak
